,flux_bb,flux_bb_lolim,flux_bb_hilim,flux_brems,flux_brems_hilim,flux_brems_lolim,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,photflux_aper,photflux_aper_lolim,photflux_aper_hilim,flux_aper,flux_aper_lolim,flux_aper_hilim,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_u,photflux_aper_s,photflux_aper_lolim_b,photflux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_hilim_m,photflux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_u,flux_aper_s,flux_aper_lolim_b,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_lolim_u,flux_aper_lolim_s,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_hilim_m,flux_aper_hilim_u,flux_aper_hilim_s
340,5.642e-12,5.479e-12,5.798e-12,5.88e-12,6.019e-12,5.702e-12,5.866e-12,5.687e-12,6.039e-12,0.00048868,0.000475056,0.0005051960000000001,2.6055540000000002e-12,2.5364420000000004e-12,2.678216e-12,0.001424,0.000863,0.0001415,,1.49e-05,0.00139,0.0008398,0.0001337,,1.178e-05,0.001458,0.0008862,0.0001494,1.437e-05,1.801e-05,6.472e-12,6.155e-12,3.785e-13,,2.227e-14,6.317e-12,5.99e-12,3.576e-13,,1.761e-14,6.627e-12,6.321e-12,3.995e-13,1.664e-14,2.694e-14
341,5.82e-12,5.663e-12,5.965e-12,5.997e-12,6.136e-12,5.791e-12,6.048e-12,5.9e-12,6.19e-12,0.0005126439999999999,0.00048661399999999996,0.000537916,3.660409999999999e-12,3.256396e-12,4.045374e-12,0.001385,0.0008393,0.0001317,0.0001939,1.332e-05,0.001356,0.0008199,0.000125,0.0001217,1.047e-05,0.001414,0.0008587,0.0001383,0.0002624,1.618e-05,6.584e-12,6.269e-12,3.699e-13,5.059e-12,2.015e-14,6.448e-12,6.126e-12,3.515e-13,3.341e-12,1.548e-14,6.719e-12,6.413e-12,3.883e-13,6.682e-12,2.457e-14
342,5.418e-12,5.242e-12,5.569e-12,5.605e-12,5.767e-12,5.411e-12,5.602e-12,5.44e-12,5.772e-12,0.0004602694,0.000442095,0.00047823399999999996,2.9160579999999996e-12,2.6194960000000004e-12,3.201e-12,0.001327,0.0007838,0.0001271,5.357e-05,9.877e-06,0.001293,0.000762,0.0001196,2.875e-05,7.125e-06,0.00136,0.0008056,0.0001347,7.84e-05,1.247e-05,6.072e-12,5.799e-12,3.432e-13,2.349e-12,1.709e-14,5.921e-12,5.638e-12,3.228e-13,1.203e-12,1.268e-14,6.224e-12,5.959e-12,3.635e-13,3.437e-12,2.15e-14
343,5.086e-12,4.921e-12,5.256e-12,5.315e-12,5.468e-12,5.108e-12,5.32e-12,5.144e-12,5.468e-12,0.000469722,0.00045230339999999996,0.000486842,2.371486e-12,2.3045259999999998e-12,2.4521e-12,0.001374,0.000804,0.0001361,2.171e-05,1.28e-05,0.001339,0.0007812,0.000128,3.618e-06,9.699e-06,0.001409,0.0008268,0.0001441,3.86e-05,1.571e-05,5.891e-12,5.6e-12,3.446e-13,,2.183e-14,5.741e-12,5.441e-12,3.241e-13,,1.653e-14,6.041e-12,5.76e-12,3.652e-13,6.751e-14,2.679e-14
344,7.034e-12,6.86e-12,7.22e-12,7.273e-12,7.463e-12,7.035e-12,7.325e-12,7.13e-12,7.51e-12,0.0005817279999999999,0.000561402,0.0006018519999999999,3.3800940000000003e-12,3.167176e-12,3.587112e-12,0.001686,0.0009929,0.0001617,4.881e-05,1.923e-05,0.001648,0.0009681,0.0001531,2.243e-05,1.538e-05,0.001723,0.001018,0.0001702,7.52e-05,2.286e-05,7.863e-12,7.537e-12,4.314e-13,1.044e-12,2.507e-14,7.689e-12,7.35e-12,4.085e-13,3.685e-13,1.988e-14,8.038e-12,7.724e-12,4.543e-13,1.689e-12,3.026e-14
345,7.287e-12,7.097e-12,7.465e-12,7.536e-12,7.741e-12,7.258e-12,7.598e-12,7.417e-12,7.807e-12,0.000570102,0.000551732,0.0005886560000000001,4.06364e-12,3.556558e-12,4.570142e-12,0.001664,0.000975,0.0001654,3.171e-05,1.44e-05,0.001628,0.0009514,0.000157,1.094e-05,1.132e-05,0.001701,0.0009986,0.0001737,5.249e-05,1.749e-05,8.305e-12,7.901e-12,4.893e-13,3.595e-12,2.79e-14,8.126e-12,7.71e-12,4.648e-13,1.46e-12,2.199e-14,8.483e-12,8.091e-12,5.139e-13,5.729e-12,3.381e-14
346,3.054e-12,2.937e-12,3.164e-12,3.178e-12,3.294e-12,3.019e-12,3.194e-12,3.077e-12,3.303e-12,0.00029581,0.00028221940000000003,0.000309226,1.4704e-12,1.3935359999999998e-12,1.547304e-12,0.0008571,0.0005002,8.481e-05,2.496e-05,1.198e-05,0.0008323,0.000484,7.909e-05,6.472e-06,9.235e-06,0.000882,0.0005165,9.053e-05,4.253e-05,1.457e-05,3.532e-12,3.363e-12,2.091e-13,2.298e-13,1.81e-14,3.429e-12,3.253e-12,1.949e-13,7.661e-14,1.417e-14,3.635e-12,3.473e-12,2.234e-13,3.831e-13,2.202e-14
347,3.033e-12,2.882e-12,3.15e-12,3.204e-12,3.312e-12,3.02e-12,3.176e-12,3.034e-12,3.3e-12,0.0002729744,0.0002628316,0.0002870732,1.4486043999999998e-12,1.397063e-12,1.511918e-12,0.0008058,0.0004741,7.872e-05,,6.252e-06,0.00078,0.0004571,7.289e-05,,4.168e-06,0.0008317,0.000491,8.456e-05,1.977e-05,8.336e-06,3.595e-12,3.431e-12,2.071e-13,,9.922e-15,3.479e-12,3.308e-12,1.917e-13,,6.615e-15,3.71e-12,3.555e-12,2.226e-13,5.876e-14,1.323e-14
348,2.664e-12,2.524e-12,2.775e-12,2.772e-12,2.872e-12,2.604e-12,2.761e-12,2.619e-12,2.885e-12,0.000281722,0.00026624179999999996,0.000296956,1.3398899999999999e-12,1.2742499999999997e-12,1.4059239999999998e-12,0.0008052,0.0004739,7.603e-05,4.117e-05,1.231e-05,0.0007782,0.0004562,7.002e-05,1.746e-05,9.329e-06,0.0008323,0.0004917,8.205e-05,6.362e-05,1.511e-05,3.249e-12,3.102e-12,1.756e-13,1.493e-13,2.355e-14,3.139e-12,2.985e-12,1.614e-13,6.788e-14,1.797e-14,3.36e-12,3.22e-12,1.897e-13,2.308e-13,2.912e-14
349,3.031e-12,2.917e-12,3.141e-12,3.23e-12,3.346e-12,3.067e-12,3.197e-12,3.076e-12,3.311e-12,0.00027884240000000004,0.0002638212,0.00029343,1.6054360000000002e-12,1.4780826000000002e-12,1.728306e-12,0.0008007,0.0004656,8.111e-05,3.841e-05,8.392e-06,0.0007774,0.0004504,7.569e-05,9.602e-06,6.014e-06,0.000824,0.0004807,8.653e-05,6.529e-05,1.063e-05,3.686e-12,3.525e-12,2.043e-13,5.993e-13,1.258e-14,3.58e-12,3.411e-12,1.906e-13,1.998e-13,9.013e-15,3.793e-12,3.638e-12,2.18e-13,9.766e-13,1.593e-14
350,6.934e-12,6.739e-12,7.098e-12,7.189e-12,7.389e-12,6.946e-12,7.255e-12,7.045e-12,7.422e-12,0.000599422,0.00058122,0.0006178140000000001,3.20539e-12,3.1145080000000007e-12,3.2966739999999994e-12,0.001734,0.001051,0.0001692,2.966e-05,1.325e-05,0.001696,0.001026,0.0001607,1.318e-05,1.022e-05,0.001772,0.001077,0.0001778,4.614e-05,1.613e-05,7.897e-12,7.521e-12,4.537e-13,1.323e-13,2.295e-14,7.727e-12,7.34e-12,4.308e-13,5.671e-14,1.803e-14,8.068e-12,7.703e-12,4.766e-13,2.079e-13,2.787e-14
351,6.845e-12,6.644e-12,7.021e-12,7.149e-12,7.326e-12,6.926e-12,7.177e-12,6.975e-12,7.36e-12,0.0005827754,0.000566398,0.0005993200000000001,3.16442e-12,3.0882600000000004e-12,3.2452679999999996e-12,0.001696,0.001029,0.0001674,8.347e-06,1.313e-05,0.001659,0.001004,0.0001589,,1.009e-05,0.001734,0.001054,0.0001759,1.669e-05,1.601e-05,7.856e-12,7.497e-12,4.448e-13,,2.43e-14,7.685e-12,7.315e-12,4.222e-13,,1.91e-14,8.026e-12,7.68e-12,4.675e-13,2.333e-14,2.951e-14
352,6.477e-12,6.299e-12,6.653e-12,6.682e-12,6.903e-12,6.314e-12,6.782e-12,6.578e-12,6.952e-12,0.0005539459999999999,0.000539275,0.000571764,2.9577720000000006e-12,2.883626e-12,3.032484e-12,0.001612,0.0009985,0.0001478,,1.143e-05,0.001575,0.0009732,0.0001396,,8.575e-06,0.001649,0.001024,0.0001559,1.563e-05,1.429e-05,7.353e-12,7.009e-12,4.11e-13,,1.586e-14,7.186e-12,6.832e-12,3.883e-13,,1.183e-14,7.52e-12,7.185e-12,4.337e-13,3.83e-15,1.989e-14
353,7.84e-12,7.645e-12,8.006e-12,8.235e-12,8.404e-12,8.034e-12,8.268e-12,8.105e-12,8.443e-12,0.000562846,0.0005500106,0.0005755020000000001,3.569622e-12,3.49858e-12,3.640462e-12,0.001522,0.001071,0.0001901,1.942e-05,1.171e-05,0.001495,0.001049,0.0001827,1.373e-05,9.623e-06,0.001549,0.001092,0.0001976,2.511e-05,1.38e-05,8.855e-12,8.43e-12,5.14e-13,3.059e-14,1.852e-14,8.7e-12,8.262e-12,4.939e-13,2.178e-14,1.522e-14,9.01e-12,8.597e-12,5.341e-13,3.94e-14,2.181e-14
354,5.47e-12,5.332e-12,5.591e-12,5.672e-12,5.808e-12,5.497e-12,5.69e-12,5.537e-12,5.831e-12,0.00047427400000000006,0.00045937140000000006,0.000488986,2.4955659999999997e-12,2.437778e-12,2.560216e-12,0.001387,0.0008206,0.000128,1.952e-05,1.625e-05,0.001358,0.0008015,0.0001215,2.547e-06,1.331e-05,0.001416,0.0008396,0.0001345,3.565e-05,1.918e-05,6.201e-12,5.919e-12,3.298e-13,,2.803e-14,6.071e-12,5.782e-12,3.129e-13,,2.299e-14,6.33e-12,6.056e-12,3.467e-13,3.531e-14,3.307e-14
355,4.658e-12,4.483e-12,4.806e-12,4.869e-12,5.018e-12,4.634e-12,4.862e-12,4.689e-12,5.019e-12,0.00039153999999999995,0.000379119,0.00040774999999999996,2.15708e-12,2.092948e-12,2.2215200000000004e-12,0.001158,0.000677,0.0001126,,1.01e-05,0.001126,0.0006566,0.0001055,,7.495e-06,0.001189,0.0006974,0.0001198,1.984e-05,1.271e-05,5.365e-12,5.099e-12,3.049e-13,,1.65e-14,5.221e-12,4.946e-12,2.855e-13,,1.224e-14,5.508e-12,5.251e-12,3.242e-13,3.65e-15,2.075e-14
356,4.441e-12,4.267e-12,4.587e-12,4.603e-12,4.778e-12,4.352e-12,4.646e-12,4.476e-12,4.802e-12,0.0004019496,0.000385533646,0.00041813600000000005,2.0750961999999997e-12,2.00787112e-12,2.1423395999999997e-12,0.00117,0.0006922,0.000115,3.132e-05,1.228e-06,0.001138,0.0006712,0.0001076,1.08e-05,6.823e-08,0.001202,0.0007133,0.0001223,5.076e-05,2.32e-06,5.149e-12,4.898e-12,2.985e-13,2.689e-14,3.091e-15,5.008e-12,4.749e-12,2.793e-13,2.561e-15,4.946e-16,5.29e-12,5.047e-12,3.178e-13,5.121e-14,5.688e-15
357,5.217e-12,5.051e-12,5.361e-12,5.517e-12,5.698e-12,5.35e-12,5.483e-12,5.314e-12,5.646e-12,0.0003783354,0.00036767040000000004,0.00038899739999999995,2.4218278e-12,2.359676e-12,2.4839664000000003e-12,0.001029,0.000726,0.0001257,4.586e-06,6.391e-06,0.001005,0.000707,0.0001193,2.234e-06,4.818e-06,0.001053,0.0007451,0.0001322,6.821e-06,7.866e-06,6.023e-12,5.726e-12,3.443e-13,5.499e-15,1.034e-14,5.885e-12,5.576e-12,3.267e-13,2.887e-15,7.793e-15,6.162e-12,5.875e-12,3.62e-13,8.112e-15,1.272e-14
358,4.436e-12,4.312e-12,4.558e-12,4.594e-12,4.721e-12,4.43e-12,4.61e-12,4.467e-12,4.745e-12,0.00040387560000000003,0.0003812294,0.00042570000000000005,2.7408560000000002e-12,2.406004e-12,3.0754379999999997e-12,0.001112,0.0006622,9.991e-05,0.000136,9.268e-06,0.001084,0.0006443,9.375e-05,7.726e-05,6.837e-06,0.001139,0.0006801,0.0001061,0.0001916,1.17e-05,4.996e-12,4.77e-12,2.622e-13,3.662e-12,1.408e-14,4.873e-12,4.641e-12,2.46e-13,2.26e-12,1.002e-14,5.118e-12,4.899e-12,2.783e-13,5.064e-12,1.789e-14
359,4.669e-12,4.527e-12,4.802e-12,4.868e-12,5.022e-12,4.694e-12,4.845e-12,4.691e-12,4.975e-12,0.000405906,0.000388166,0.000423308,2.1493139999999997e-12,2.090574e-12,2.214354e-12,0.001179,0.0006978,0.00011,3.162e-05,1.111e-05,0.00115,0.000679,0.0001035,,8.33e-06,0.001208,0.0007165,0.0001165,6.166e-05,1.388e-05,5.341e-12,5.065e-12,2.902e-13,,5.037e-14,5.211e-12,4.93e-12,2.729e-13,,3.897e-14,5.47e-12,5.201e-12,3.075e-13,3.211e-14,6.116e-14
360,4.375e-12,4.225e-12,4.506e-12,4.555e-12,4.672e-12,4.373e-12,4.571e-12,4.418e-12,4.702e-12,0.000396132,0.00037613400000000003,0.000415836,2.373146e-12,2.1231439999999997e-12,2.612754e-12,0.001129,0.0006573,0.0001096,6.607e-05,1.869e-05,0.001101,0.0006389,0.000103,2.278e-05,1.499e-05,0.001158,0.0006757,0.0001162,0.0001071,2.218e-05,5.06e-12,4.812e-12,2.907e-13,1.679e-12,2.403e-14,4.933e-12,4.678e-12,2.733e-13,7.122e-13,1.922e-14,5.187e-12,4.946e-12,3.082e-13,2.594e-12,2.857e-14
361,4.306e-12,4.162e-12,4.444e-12,4.444e-12,4.586e-12,4.239e-12,4.474e-12,4.311e-12,4.608e-12,0.00038281000000000003,0.0003634404,0.00040180600000000005,2.002076e-12,1.946714e-12,2.062426e-12,0.001099,0.000652,9.961e-05,4.805e-05,1.539e-05,0.001072,0.000634,9.338e-05,5.652e-06,1.217e-05,0.001127,0.00067,0.0001058,8.761e-05,1.862e-05,4.97e-12,4.761e-12,2.574e-13,,2.198e-14,4.846e-12,4.629e-12,2.413e-13,,1.727e-14,5.094e-12,4.892e-12,2.736e-13,2.585e-14,2.668e-14
362,4.569e-12,4.441e-12,4.677e-12,4.631e-12,4.778e-12,4.469e-12,4.73e-12,4.598e-12,4.847e-12,0.0003350342,0.0003259354,0.00034413300000000005,2.0102878000000003e-12,1.9605686400000003e-12,2.0601789999999996e-12,0.00091,0.0006411,0.0001118,3.904e-06,8.367e-06,0.0008898,0.000625,0.0001064,1.673e-06,6.804e-06,0.0009301,0.0006572,0.0001173,6.135e-06,9.93e-06,4.991e-12,4.743e-12,3.024e-13,1.879e-15,1.316e-14,4.88e-12,4.624e-12,2.877e-13,5.832e-16,1.056e-14,5.102e-12,4.863e-12,3.171e-13,3.175e-15,1.562e-14
363,3.822e-12,3.675e-12,3.952e-12,4.055e-12,4.175e-12,3.915e-12,4.036e-12,3.901e-12,4.167e-12,0.00029538,0.0002859056,0.00030483619999999997,1.876179e-12,1.8221666e-12,1.930543e-12,0.0008014,0.0005633,9.895e-05,6.843e-06,6.407e-06,0.0007805,0.0005467,9.329e-05,4.134e-06,4.904e-06,0.0008223,0.0005799,0.0001046,9.551e-06,7.83e-06,4.653e-12,4.443e-12,2.693e-13,5.245e-15,1.035e-14,4.533e-12,4.313e-12,2.539e-13,3.013e-15,7.92e-15,4.774e-12,4.574e-12,2.847e-13,7.365e-15,1.265e-14
364,3.897e-12,3.741e-12,4.036e-12,4.205e-12,4.33e-12,4.067e-12,4.141e-12,3.974e-12,4.28e-12,0.000295296,0.00028572959999999996,0.0003048394,1.9593448e-12,1.9015812000000004e-12,2.017058e-12,0.0007998,0.0005704,9.443e-05,4.923e-06,6.927e-06,0.0007785,0.0005533,8.883e-05,2.696e-06,5.322e-06,0.0008211,0.0005875,0.0001,7.15e-06,8.447e-06,4.858e-12,4.659e-12,2.597e-13,8.924e-15,1.11e-14,4.73e-12,4.52e-12,2.444e-13,4.981e-15,8.525e-15,4.986e-12,4.798e-12,2.751e-13,1.266e-14,1.353e-14
365,3.953e-12,3.788e-12,4.082e-12,4.107e-12,4.253e-12,3.798e-12,4.149e-12,3.986e-12,4.293e-12,0.0002911518,0.0002815856,0.0003007582,1.9015162e-12,1.8455468e-12,1.9576714e-12,0.0007861,0.0005682,8.841e-05,5.917e-06,7.132e-06,0.000765,0.0005511,8.294e-05,3.303e-06,5.585e-06,0.0008073,0.0005854,9.388e-05,8.532e-06,8.679e-06,4.72e-12,4.533e-12,2.403e-13,3.141e-15,1.114e-14,4.594e-12,4.398e-12,2.254e-13,1.609e-15,8.725e-15,4.846e-12,4.669e-12,2.552e-13,4.597e-15,1.356e-14
366,3.577e-12,3.421e-12,3.719e-12,3.735e-12,3.87e-12,3.535e-12,3.741e-12,3.573e-12,3.888e-12,0.00029865999999999996,0.00028812740000000003,0.00031118479999999994,1.663958e-12,1.6085714e-12,1.7208060000000003e-12,0.0008789,0.0005334,7.472e-05,,6.28e-06,0.000852,0.0005155,6.895e-05,,4.187e-06,0.0009059,0.0005514,8.049e-05,9.76e-06,8.374e-06,4.128e-12,3.98e-12,2.015e-13,,1.029e-14,4.003e-12,3.847e-12,1.86e-13,,6.857e-15,4.254e-12,4.113e-12,2.171e-13,6.22e-15,1.371e-14
367,3.922e-12,3.782e-12,4.043e-12,4.112e-12,4.241e-12,3.907e-12,4.107e-12,3.98e-12,4.245e-12,0.00028407139999999997,0.000275187,0.0002929756,1.8631966e-12,1.8100346e-12,1.9161188000000002e-12,0.0007708,0.0005522,9.064e-05,3.22e-06,3.497e-06,0.0007507,0.0005361,8.531e-05,1.409e-06,2.416e-06,0.0007909,0.0005684,9.597e-05,5.031e-06,4.577e-06,4.63e-12,4.428e-12,2.501e-13,2.429e-15,5.454e-15,4.511e-12,4.299e-12,2.354e-13,1.104e-15,3.669e-15,4.749e-12,4.556e-12,2.647e-13,3.754e-15,7.14e-15
368,3.809e-12,3.69e-12,3.923e-12,4.005e-12,4.133e-12,3.861e-12,4.037e-12,3.927e-12,4.154e-12,0.00029528339999999995,0.0002867812,0.0003037558,1.811174e-12,1.7636994e-12,1.858622e-12,0.0008017,0.00056,0.0001014,5.225e-06,8.092e-06,0.0007833,0.0005453,9.634e-05,2.475e-06,6.491e-06,0.0008202,0.0005746,0.0001064,7.975e-06,9.604e-06,4.491e-12,4.262e-12,2.75e-13,1.51e-14,1.277e-14,4.388e-12,4.151e-12,2.613e-13,7.947e-15,1.025e-14,4.594e-12,4.373e-12,2.887e-13,2.225e-14,1.516e-14
369,3.866e-12,3.749e-12,3.98e-12,4.038e-12,4.156e-12,3.854e-12,4.029e-12,3.897e-12,4.153e-12,0.000276579,0.0002680732,0.0002850894,1.7909493799999998e-12,1.7432417999999998e-12,1.8386128e-12,0.0007481,0.0005331,8.855e-05,6.842e-06,6.303e-06,0.0007299,0.0005186,8.369e-05,3.333e-06,4.843e-06,0.0007663,0.0005477,9.341e-05,1.035e-05,7.687e-06,4.448e-12,4.254e-12,2.416e-13,8.569e-16,1.029e-14,4.341e-12,4.139e-12,2.283e-13,,7.909e-15,4.555e-12,4.369e-12,2.548e-13,1.714e-15,1.255e-14
370,3.643e-12,3.523e-12,3.75e-12,3.87e-12,3.998e-12,3.736e-12,3.84e-12,3.718e-12,3.95e-12,0.0002683118,0.0002599404,0.00027668800000000003,1.6897452799999997e-12,1.6445082e-12,1.7351386000000002e-12,0.0007252,0.000515,8.759e-05,7.482e-06,6.287e-06,0.0007076,0.0005009,8.281e-05,3.544e-06,4.848e-06,0.0007429,0.0005291,9.237e-05,1.142e-05,7.65e-06,4.193e-12,4.008e-12,2.371e-13,9.764e-16,9.65e-15,4.092e-12,3.899e-12,2.241e-13,,7.441e-15,4.295e-12,4.117e-12,2.5e-13,1.953e-15,1.174e-14
371,3.548e-12,3.438e-12,3.643e-12,3.698e-12,3.796e-12,3.55e-12,3.704e-12,3.591e-12,3.813e-12,0.00026863479999999996,0.0002597344,0.000277444,1.6471040000000002e-12,1.600594e-12,1.6932700000000001e-12,0.000724,0.0005035,9.078e-05,1.596e-05,8.934e-06,0.0007065,0.0004897,8.594e-05,9.365e-06,7.167e-06,0.0007415,0.0005173,9.562e-05,2.22e-05,1.06e-05,4.075e-12,3.872e-12,2.45e-13,2.969e-14,1.383e-14,3.977e-12,3.766e-12,2.32e-13,1.687e-14,1.11e-14,4.173e-12,3.977e-12,2.581e-13,4.183e-14,1.642e-14
372,4.515e-12,4.386e-12,4.627e-12,4.684e-12,4.775e-12,4.554e-12,4.741e-12,4.599e-12,4.862e-12,0.00034995599999999995,0.00033551379999999996,0.000364376,2.0928380000000003e-12,2.0302460000000003e-12,2.155218e-12,0.0009199,0.0006362,0.0001187,6.324e-05,1.174e-05,0.0008996,0.0006204,0.0001129,3.53e-05,9.369e-06,0.0009402,0.000652,0.0001245,9.119e-05,1.399e-05,5.124e-12,4.848e-12,3.16e-13,1.534e-13,2.279e-14,5.011e-12,4.728e-12,3.006e-13,9.34e-14,1.823e-14,5.236e-12,4.968e-12,3.315e-13,2.135e-13,2.709e-14
373,3.511e-12,3.401e-12,3.612e-12,3.691e-12,3.866e-12,3.514e-12,3.689e-12,3.565e-12,3.799e-12,0.0002596754,0.00025200179999999996,0.00026733460000000003,1.6553013999999998e-12,1.6106136799999999e-12,1.6997654e-12,0.0007025,0.0005032,8.485e-05,3.04e-06,4.787e-06,0.0006854,0.0004894,8.027e-05,1.33e-06,3.609e-06,0.0007196,0.000517,8.943e-05,4.751e-06,5.892e-06,4.098e-12,3.937e-12,2.322e-13,1.447e-15,7.86e-15,3.998e-12,3.829e-12,2.197e-13,4.134e-16,5.955e-15,4.197e-12,4.045e-12,2.447e-13,2.481e-15,9.646e-15
374,2.844e-12,2.716e-12,2.95e-12,3.006e-12,3.116e-12,2.824e-12,2.998e-12,2.871e-12,3.118e-12,0.0002151024,0.00020731651999999996,0.00022289340000000002,1.4455880000000002e-12,1.3974274e-12,1.4933256e-12,0.0005819,0.0004213,6.559e-05,2.333e-06,4.389e-06,0.0005644,0.0004072,6.106e-05,7.776e-07,3.145e-06,0.0005994,0.0004355,7.012e-05,3.888e-06,5.559e-06,3.575e-12,3.463e-12,1.775e-13,5.503e-15,6.937e-15,3.468e-12,3.347e-12,1.652e-13,1.965e-15,4.972e-15,3.681e-12,3.578e-12,1.898e-13,9.041e-15,8.787e-15
375,2.858e-12,2.741e-12,2.968e-12,3.035e-12,3.139e-12,2.859e-12,3.027e-12,2.904e-12,3.13e-12,0.00021500759999999998,0.00020700709999999997,0.0002229586,1.4092532000000001e-12,1.36133646e-12,1.4569148e-12,0.0005841,0.0004068,7.701e-05,2.499e-06,4.629e-06,0.0005662,0.0003925,7.208e-05,9.165e-07,3.339e-06,0.0006019,0.0004211,8.195e-05,3.999e-06,5.844e-06,3.49e-12,3.338e-12,2.092e-13,1.48e-15,7.586e-15,3.384e-12,3.221e-12,1.957e-13,5.103e-16,5.472e-15,3.596e-12,3.454e-12,2.226e-13,2.398e-15,9.576e-15
376,2.835e-12,2.701e-12,2.943e-12,2.917e-12,3.056e-12,2.703e-12,2.947e-12,2.8e-12,3.075e-12,0.0002154676,0.00020749202,0.0002234054,1.3558486000000001e-12,1.31008854e-12,1.401813e-12,0.0005809,0.0004251,6.407e-05,2.18e-06,5.088e-06,0.000563,0.0004105,5.951e-05,6.541e-07,3.796e-06,0.0005987,0.0004396,6.864e-05,3.706e-06,6.381e-06,3.355e-12,3.237e-12,1.776e-13,1.515e-15,8.128e-15,3.253e-12,3.126e-12,1.65e-13,3.787e-16,6.064e-15,3.458e-12,3.348e-12,1.903e-13,2.575e-15,1.019e-14
377,2.582e-12,2.462e-12,2.689e-12,2.714e-12,2.818e-12,2.572e-12,2.675e-12,2.551e-12,2.788e-12,0.00024171820000000005,0.0002303302,0.00025308200000000007,1.2612317999999999e-12,1.2029348000000002e-12,1.319908e-12,0.0007069,0.0004155,7.004e-05,9.224e-06,6.927e-06,0.0006828,0.0003996,6.455e-05,,4.701e-06,0.0007311,0.0004313,7.553e-05,1.845e-05,9.03e-06,3.094e-12,2.965e-12,1.805e-13,5.849e-14,8.169e-15,2.988e-12,2.852e-12,1.662e-13,3.079e-15,5.395e-15,3.201e-12,3.079e-12,1.947e-13,1.139e-13,1.094e-14
378,3.145e-12,3.034e-12,3.238e-12,3.283e-12,3.385e-12,3.144e-12,3.26e-12,3.161e-12,3.371e-12,0.0002315148,0.0002236372,0.00023933040000000003,1.450444e-12,1.4077542e-12,1.4928760000000001e-12,0.0006231,0.000437,8.018e-05,1.193e-05,5.364e-06,0.0006068,0.000424,7.567e-05,7.653e-06,4.063e-06,0.0006394,0.00045,8.469e-05,1.598e-05,6.582e-06,3.588e-12,3.429e-12,2.181e-13,8.612e-15,8.508e-15,3.494e-12,3.327e-12,2.058e-13,5.525e-15,6.446e-15,3.681e-12,3.531e-12,2.304e-13,1.154e-14,1.044e-14
379,2.563e-12,2.454e-12,2.666e-12,2.701e-12,2.792e-12,2.54e-12,2.7e-12,2.592e-12,2.801e-12,0.00019146700000000002,0.00018453300000000002,0.0001983574,1.2444534e-12,1.2049114e-12,1.2837212e-12,0.0005165,0.0003731,5.813e-05,4.317e-06,5.288e-06,0.0005017,0.0003612,5.427e-05,1.489e-06,4.006e-06,0.0005313,0.000385,6.2e-05,6.997e-06,6.49e-06,3.082e-12,2.968e-12,1.589e-13,4.891e-15,8.476e-15,2.995e-12,2.873e-12,1.483e-13,1.794e-15,6.463e-15,3.169e-12,3.062e-12,1.694e-13,7.826e-15,1.038e-14
380,2.602e-12,2.5e-12,2.703e-12,2.712e-12,2.802e-12,2.586e-12,2.725e-12,2.617e-12,2.823e-12,0.0001935332,0.00018650952,0.000200515,1.2334309999999999e-12,1.1942369999999999e-12,1.2726731999999999e-12,0.0005234,0.0003761,6.076e-05,2.574e-06,4.832e-06,0.0005082,0.0003639,5.672e-05,1.226e-07,3.605e-06,0.0005385,0.0003882,6.479e-05,5.026e-06,6.059e-06,3.056e-12,2.938e-12,1.654e-13,,7.755e-15,2.968e-12,2.843e-12,1.544e-13,,5.785e-15,3.144e-12,3.032e-12,1.764e-13,1.242e-15,9.724e-15
381,2.561e-12,2.45e-12,2.653e-12,2.718e-12,2.809e-12,2.563e-12,2.707e-12,2.601e-12,2.81e-12,0.00019010799999999998,0.0001836244,0.00019698939999999998,1.2357762e-12,1.1960848e-12,1.2754740000000001e-12,0.000517,0.0003613,6.748e-05,,4.76e-06,0.000502,0.0003493,6.329e-05,,3.532e-06,0.000532,0.0003732,7.167e-05,2.088e-06,5.989e-06,3.062e-12,2.925e-12,1.843e-13,,7.581e-15,2.973e-12,2.829e-12,1.728e-13,,5.624e-15,3.15e-12,3.021e-12,1.957e-13,1.133e-15,9.537e-15
382,3.23e-12,3.118e-12,3.329e-12,3.388e-12,3.486e-12,3.238e-12,3.374e-12,3.251e-12,3.479e-12,0.00024408499999999995,0.00023451820000000003,0.000253546,1.503402e-12,1.4581469999999999e-12,1.5486260000000002e-12,0.0006548,0.0004539,8.567e-05,1.668e-05,9.375e-06,0.0006377,0.0004404,8.08e-05,6.255e-06,7.436e-06,0.000672,0.0004674,9.054e-05,2.658e-05,1.121e-05,3.716e-12,3.545e-12,2.281e-13,1.422e-14,1.369e-14,3.619e-12,3.44e-12,2.151e-13,5.775e-15,1.086e-14,3.813e-12,3.65e-12,2.411e-13,2.266e-14,1.637e-14
